seed,other_5,other_15,other_25,other_35,other_45,other_55,other_65,other_75,other_85,other_95
8544,0.251513660366412,0.0424142602568278,-0.0213775896462087,-0.0496822039145036,-0.0235412855640372,0.0327388076257229,0.0212823798539832,0.00374533586605605,0.0486660273120193,0.0419763565663319
473,0.0253108161903307,-0.108166276189991,0.00715762789516553,0.0491225284049438,0.105470633592649,0.0742038971860284,0.0777917761014682,0.0564294007055472,0.0311420646637331,0.0295231063559128
7479,0.3842386084,0.221808045908058,0.125206304726311,-0.010895164918066,0.00450815896771285,0.0143891128247051,-0.000268591777568913,0.0187228620598474,0.0274271275948512,0.0517936176760681
2642,0.186028744998473,-0.0787821208074639,-0.0797648278076335,0.0760078297826246,0.0750338790062766,0.0680314979768681,0.027285834267528,0.0312511350315183,0.0558914115545578,0.0485542379282711
620,-0.198877167061578,-0.0251557804732825,-0.0016173832337913,0.026302480221883,-0.0147240039885779,0.0364445373266713,0.0630167979394794,0.0522657664014929,0.0561966292012574,0.0480150151877864
4807,0.0349728236335879,0.140665082532655,0.106329919596336,-0.0124216966047254,-0.0135646433596833,-0.0205787937838538,-0.00527538666611859,-0.000238383357625072,0.0283334575064811,0.0528532974032946
6700,0.101993189150127,0.0148897362083123,0.0815023007993894,0.00458562342871697,-0.00910221177472423,-0.00690562037696036,-0.0163544361483656,0.00979761045733682,0.0150516151502471,0.0484062073980984
5749,0.200593616177099,0.214414325109075,0.09705618605028,0.120928965941403,0.0636928594027708,0.103104486633357,0.10765808196195,0.0809879377169806,0.0698504322191889,0.0616471468412483
7711,0.160253580113995,0.163231324090925,0.123254517733741,0.157517134345038,0.099680587611083,0.0937023021626649,0.0888098824144843,0.0484829718695845,0.0371631812408323,0.0504941743984466
3705,-0.0154806915267175,0.0604825413082276,0.0468952364675831,0.0661276001087606,0.0566580467721799,0.0392747871875088,0.0641567867177923,0.0641691461527398,0.0623284110243977,0.0419229135884292
3085,-0.0368518219206105,0.0476075633472436,0.074094509809873,0.0825026630835334,0.0796494606086515,0.0700283513523017,0.0420463875494227,0.0625307172120103,0.0274048751254005,0.0396581971736441
9143,0.0747726770279902,0.176723596021374,0.092444144061476,0.0159167847299165,0.0125625336002263,0.0385220179193154,0.0700001934585243,0.0591597487612554,0.051814649292621,0.0499152144290345
5582,-0.102226434418321,-0.0384036122897371,0.112558290313283,0.141315023548383,0.10376545402488,0.0697848139658572,0.0528343906423176,0.0457506500488551,0.0396910334952254,0.0476050650347932
4053,0.0375235894503816,0.101590010103138,0.0668967325072774,0.143941867485278,0.162362712855075,0.117779449956974,0.11345613846193,0.0736659243339102,0.0762574547268374,0.0447832743871435
9594,-0.0881717134646306,-0.0447366554765053,-0.00657979503531798,0.0131046026428209,-0.0226649006917726,0.0302491609751562,0.0348350869980036,0.0695778282763021,0.0579697345921271,0.0639233237615107
7479,0.3842386084,0.221808045908058,0.125206304726311,-0.010895164918066,0.00450815896771285,0.0143891128247051,-0.000268591777568913,0.0187228620598474,0.0274271275948512,0.0517936176760681
2642,0.186028744998473,-0.0787821208074639,-0.0797648278076335,0.0760078297826246,0.0750338790062766,0.0680314979768681,0.027285834267528,0.0312511350315183,0.0558914115545578,0.0485542379282711
620,-0.198877167061578,-0.0251557804732825,-0.0016173832337913,0.026302480221883,-0.0147240039885779,0.0364445373266713,0.0630167979394794,0.0522657664014929,0.0561966292012574,0.0480150151877864
4807,0.0349728236335879,0.140665082532655,0.106329919596336,-0.0124216966047254,-0.0135646433596833,-0.0205787937838538,-0.00527538666611859,-0.000238383357625072,0.0283334575064811,0.0528532974032946
6700,0.101993189150127,0.0148897362083123,0.0815023007993894,0.00458562342871697,-0.00910221177472423,-0.00690562037696036,-0.0163544361483656,0.00979761045733682,0.0150516151502471,0.0484062073980984
5749,0.200593616177099,0.214414325109075,0.09705618605028,0.120928965941403,0.0636928594027708,0.103104486633357,0.10765808196195,0.0809879377169806,0.0698504322191889,0.0616471468412483
