seed,other_5,other_15,other_25,other_35,other_45,other_55,other_65,other_75,other_85,other_95
3329,0.217231171842857,0.0455919608865081,-0.0170934904161903,0.0702440806656461,-0.0349030815933864,-0.0372493056731603,-0.0603468482794873,-0.0392116526933335,-0.0211039011654062,-0.0420046786746868
4429,0.10949749482619,0.00203027453730137,-0.0423387894390477,-0.0589340717166667,-0.0528778081693122,-0.062587225254329,-0.0597236943738095,-0.0369963597006349,-0.0465562089568628,-0.0265584626911028
5443,-0.00750029435714301,-0.0986898256619048,-0.0668467642228572,0.0465553964190476,0.0783663088343915,0.0703164909980519,0.0395889081018314,0.013903619031746,0.0103814558268907,-0.0162830936389725
7169,-0.0773590968023809,0.0690380334142858,0.0256117156457142,-0.0592997834894558,-0.0427426442436508,-0.0946463430930736,-0.0945232859479853,-0.0865870310763492,-0.0547140652771709,-0.0384578026441103
6348,0.12911428807619,0.0401086280896826,-0.00683334023714276,-0.0725039422955784,-0.101990310179894,-0.137902030112121,-0.116692397058425,-0.0589717321917461,-0.0524977476217087,-0.019890266539975
7298,-0.173989291461905,-0.0701633366579363,0.0174853087685715,0.10643792780136,0.0496150264624338,0.00859476198874451,-0.0241461934961539,-0.0176313764290477,-0.0360785509728292,-0.0243656828093985
7013,0.280452651269048,0.0754829322722224,0.054392413832381,-0.0636135906625852,-0.045320009588889,-0.000966314733982834,0.0199257209661171,0.0116390657606348,-0.0232669107438376,-0.0383603331944863
473,-0.103577312126191,-0.0767634049626986,-0.0873232082257145,-0.0757537871343539,0.0093493739235449,-0.031859252517749,-0.0119673402619048,-0.00221451219682549,-0.0280180241301121,-0.0261845566954888
9594,-0.0519819046238097,-0.00203119598253977,0.0315805106242857,-0.0031443528455782,-0.0583148153111111,-0.0242916093316018,-0.00710576042271062,0.00562203598555556,-0.0148622253464986,-0.00382732180751885
7246,0.144104801073809,0.0960317712404762,0.0428551147709523,-0.0971038643227891,-0.0967212900997355,-0.0770901021679654,-0.0310546763747253,-0.029172397412381,-0.0144232509907564,-0.0382486969086467
4954,-0.22969060687381,-0.107706173602381,-0.100752055845238,-0.0925789535034014,-0.0498200050174603,-0.0567710987770563,-0.0148996901181319,-0.0116887071476191,-0.0139858825446779,-0.0147935905578948
2595,0.144010265766666,0.0315007230396825,-0.0197218747095238,0.00593470500340137,-0.000441177899470879,0.0318328063642857,0.00662752503076919,0.00264994159952375,-0.016542706059804,-0.0121781602416041
944,-0.232283288576191,-0.110281754155556,-0.039907680031905,-0.0805934481693878,-0.0832795065687831,-0.0539720022077922,-0.0477331082959708,-0.0484023567831746,-0.040562625044958,-0.0288909148918547
2213,-0.195256735590477,-0.00370381004127006,-0.100770746376667,-0.0126240872806122,-0.0262343359529101,-0.00512823981753247,-0.0332192298943224,0.00210940022047612,-0.0187295015218488,-0.0120584701566417
468,0.152441942088095,-0.0869889556484127,-0.119456211275238,0.0107003508846938,0.00486130490370361,-0.0332395475822511,-0.0156047122245421,-0.0308508241249207,-0.0290989514131653,-0.0371908076194236
